R0,TE,TP,TI1,TI2,nuA,ns,p_home_weekend,alphaTH,etaTH,alphaEP,alphaI1D,alphaHD,alphaI1H,eta,repeats,lock_1_restrict,lock_2_release,output
4.459571180958301,1.4044973643682899,2.1510390416350216,3.4504791978255844,0.3571201986680434,0.7013132741078734,63.409239176791154,0.21501947818603367,-0.4800017790729501,0.03951601434045829,-4.056839584848237,-18.410227984078386,-4.24565833967202,-2.3510734145487104,0.03057295141597313,1,1,1,Ens001v
2.233362403253559,0.8997582566008903,1.4529470293495803,3.0861180749764663,0.09785661952081584,0.09219165276549757,64.4607233547978,0.6309829217437655,-0.6336177607867839,0.05385729368927561,-2.4418851621780635,-17.88402083541803,-2.7582330841454814,-3.0369381533199196,0.025170274325282807,1,1,1,Ens001w
2.1594588162982835,1.7633988109117376,2.488995093332976,4.352665622070525,0.27090294624705413,0.8298278665095568,88.22106744994409,0.1007995072072372,0.016475573452147563,0.04214074490728771,-2.991585749052875,-7.605119110501006,-2.2297843305272225,-2.867432606585651,0.02644705389392536,1,1,1,Ens001x
3.639286371679045,0.36986710833935066,1.2398662812005727,4.2892554061474275,0.4070563394928452,0.13661685133818538,43.03542431896552,0.19078164043091236,0.534966203703048,0.027742503777185214,-2.5555642893068606,-13.718368341823387,-1.419427486951109,-1.2424523909238665,0.011614596140369016,1,1,1,Ens001y
2.2658098109881393,0.2697632232030853,3.3798908872056748,3.6092072511920703,0.308665583787864,0.47625113221630455,32.02401357302442,0.7526507252035662,1.3414421355398871,0.011355946328520602,-1.8950744029385918,-15.1805947868265,-3.125807087634449,-3.7310719416255607,0.02146197489195172,1,1,1,Ens001z
3.9963683729735204,1.6542213917917574,3.6781764755662527,3.237584220681153,0.47851048349931946,0.8649297322919592,66.46758372224866,0.655289510161616,0.44814666892761745,0.024647164562760865,-2.8483207913066035,-8.499196120966344,-3.1481219225914523,-3.726864252483181,0.03215012817565862,1,1,1,Ens0020
3.4134852244192735,1.8800782197562047,1.2583994042418896,4.096986216768063,0.05028215476915511,0.3558535123877228,77.17700642663054,0.12264088951051234,0.5827397572283056,0.033196236449051134,-3.1799333688471023,-3.7750915583688784,-3.347299752071761,-2.461494415843316,0.02564802477554357,1,1,1,Ens0021
3.2773899333854204,1.618970110723842,1.894760921042785,3.8376442737207745,0.44228074872433,0.11730261266976595,94.67336644407361,0.5830973656009882,0.6327055981777887,0.02791086920678996,-1.878661523887451,-16.033144133889238,-3.6140910515709,-3.7571627810918002,0.022752707740978356,1,1,1,Ens0022
4.041591356766876,1.3905913451286034,1.4219103789847343,2.996974417555332,0.42688072512419156,0.1568342872578651,30.046509596332907,0.5518232666477562,0.3974398748925321,0.03163505741289852,-2.673594056479791,-16.303395986619854,-1.6348157358891553,-1.6816695852737245,0.016772132303941457,1,1,1,Ens0023
2.833024595656898,1.4976902432528325,3.9994014363665134,3.9994769551190545,0.026250765316578096,0.7241316022416576,83.60273394767195,0.8972894177678973,0.9182293712859853,0.01732033980250372,-2.1283582320713585,-13.226970851538969,-2.3645388069753857,-3.1586802772860665,0.023728570952415602,1,1,1,Ens0024
3.350142700925935,1.9461081350064835,3.2795216161113228,4.1817389463664965,0.06604347205608115,0.16963244601804764,71.67750942045822,0.7990097081558779,0.47728832836453666,0.029272379476622108,-2.3466694120309017,-17.456308475643446,-2.563268202510684,-1.881788514602816,0.01810921067546014,1,1,1,Ens0025
4.389897303078324,0.5478319629510865,2.6944113553486764,3.733587045166269,0.08842439741568658,0.4209932262953371,92.96916607457213,0.09525801569502801,0.4860071767905142,0.03148773074734065,-1.7570784586084132,-4.899501907421945,-19.777743043456887,-3.4472241119768086,0.02215658102724317,1,1,1,Ens0026
3.5542245176900176,0.9526139924920164,3.939327408025786,4.3004499582124875,0.4665843676737309,0.48933240138273687,50.324816962908955,0.172755511732772,0.2347054438061809,0.03562487864829545,-3.9289287793893104,-3.682112266726343,-19.551391117913735,-1.8824969283944948,0.022902702568025696,1,1,1,Ens0027
2.1385676989261992,0.304592901276052,1.9907814480055124,4.443900626727286,0.4344729899602783,0.5403438766626641,47.86051688509062,0.514468033081852,0.6960505936348946,0.024842184604410577,-3.6123441192179016,-16.39545084990991,-2.3950245810425734,-1.5746041508211277,0.018462607508583487,1,1,1,Ens0028
4.243966121284757,0.34488951849061994,3.807149111125246,3.2931187070156445,0.3131975705879415,0.8543404703782871,56.36577469206415,0.28484039979986847,0.5356272617423927,0.029448387543333104,-3.368809888443699,-5.523296568364415,-3.726063751578196,-4.107877139458122,0.03545010745691478,1,1,1,Ens0029
2.7022012568498033,0.163911462970078,1.5327155550550668,3.7747318519292397,0.00811899469971545,0.7977949438672514,10.734377997349947,0.607751577463001,0.6982180398636176,0.029314811932034182,-2.417287627976402,-4.370881036002509,-8.788160040422817,-2.3864492702251248,0.020760202409525426,1,1,1,Ens002a
4.328502386226319,0.13523048400590199,2.8540626745436337,4.066208176240232,0.29310785267879697,0.4419455287763849,60.040454956963664,0.8165872247731314,0.823810812963791,0.027184845387011783,-3.2993367151409805,-15.952494661560328,-4.346511360296656,-3.88081145557583,0.033934650289914846,1,1,1,Ens002b
4.139008299987763,1.1281079015755096,3.547078548720479,4.134375046618283,0.24452159702329876,0.009788397229276598,21.146583659071474,0.4041822804231197,0.6164614224143042,0.02786628052607545,-3.1388499079155405,-3.076411518407605,-12.527477259215074,-2.0733810174643095,0.020055457776191703,1,1,1,Ens002c
2.4957866697758435,0.6818599698141217,3.6477296416491267,3.2535970574621107,0.16342430413516817,0.06838796604983509,54.72294708177447,0.9337077700952069,0.8934238948748094,0.0251739740026515,-3.2196642959621125,-14.520295374994415,-4.045076030756229,-2.5967305497795126,0.027475309290036817,1,1,1,Ens002d
3.7498791764699857,1.2638540508351288,2.4826205749124286,3.8092874781563877,0.21217645355067308,0.919958970040083,98.51376280896366,0.3371511679403484,0.40841643555309537,0.02739761500121624,-2.074621458389352,-4.754304199376637,-7.154221869548154,-3.8857330106736354,0.026912588701420145,1,1,1,Ens002e
2.777417603668291,0.7871250934447162,1.6569274174660444,3.4827106473680582,0.2689544988264192,0.969691713668406,44.4878344458621,0.694083902431652,-0.5836186762830142,0.06930613180766161,-2.87211452067433,-4.276509690043386,-5.292867820312481,-3.7862231536670556,0.030013625765185417,1,1,1,Ens002f
2.8692158884974197,0.4240093387391418,1.7271640175282954,2.8091347138897516,0.3310140853153489,0.5066463937256486,89.31145862237551,0.5792233132598922,0.9014758247158626,0.021808430161521918,-3.241720942911129,-11.239677301184205,-3.241599987928501,-3.0203717950524696,0.028010500539581727,1,1,1,Ens002g
4.430868185060099,0.599152237773221,2.3946153008937836,3.580505927304271,0.25006510725225634,0.5630997135387734,24.006758574908602,0.4740632385304198,0.964630914431506,0.026619781051911658,-4.201005211593851,-5.1304583035838025,-9.166562298961285,-3.5081473180019374,0.037484755045673154,1,1,1,Ens002h
3.8484295921027663,0.8288440611039287,1.8011606466718018,3.1284914223243483,0.07435708145064145,0.6807752646375448,13.687613347368314,0.710905512384139,-0.18129069036602552,0.044131457307507775,-2.37647539669251,-14.228789898692794,-4.242269830118595,-3.339861377522935,0.027027536628293297,1,1,1,Ens002i
3.4643306001764724,1.0448867690079846,3.875588389666751,2.9568609106364656,0.14854461313462167,0.621852528065443,28.204889582861217,0.37997952935379,-0.36311813363547635,0.05205482093112729,-2.9632063736351637,-4.568559253595087,-2.2558151562518423,-1.0233113590424596,0.012845123168697499,1,1,1,Ens002j
2.343397611046676,1.3223678560833447,3.0590936563897877,4.244320720413793,0.23346038977199235,0.5954134347541258,15.985488260276615,0.9590346185294911,0.7417331364304827,0.009810770297393245,-2.967635717603863,-7.907314506807514,-3.396051211692231,-2.733637321519318,0.025732851514296898,1,1,1,Ens002k
2.932946946527809,0.74777116845157,1.8319248460672797,4.195264032086451,0.28919242291701375,0.2866752924220637,73.48027622357942,0.4286372318128124,0.29909030397210035,0.038987500169427404,-3.133310143395135,-11.805382598896221,-2.0862187129841194,-1.6915219424310066,0.018552246047576704,1,1,1,Ens002l
